market_id,city,state_name,state_code,latitude,longitude,year,population,home_value,population_growth_1yr_pct,population_growth_5yr_pct,home_value_growth_1yr_pct,home_value_cagr_3yr_pct,home_value_cagr_5yr_pct,permitted_units,permits_per_1000_population,permit_growth_1yr_pct,homes_sold,homes_sold_growth_1yr_pct,avg_inventory,inventory_growth_1yr_pct,avg_months_of_supply,avg_sale_to_list_pct,activity_months,growth_score,demand_score,supply_score,baseline_score,growth_heavy_score,demand_heavy_score,supply_light_score,avg_scenario_score,baseline_rank,growth_heavy_rank,demand_heavy_rank,supply_light_rank,avg_rank,rank_range,rank_stddev,national_baseline_rank,national_robust_rank,state_baseline_rank,state_robust_rank,created_at
US-1310076,Braselton,Georgia,GA,,,2025,18496,448504.9,5.85,35.93,-0.53,0.59,7.39,443,23.95,6.75,997.0,9.44,125.42,22.56,4.69,98.11,12,85.66,48.11,19.1,55.88,64.41,55.03,62.11,59.36,858,333,1031,483,676.25,698,280.2,858,637,16,9,2026-09-19 22:18:21.483951+00:00
US-0641712,Lindsay,California,CA,,,2025,12578,307141.1,-0.55,-0.65,3.41,3.42,6.94,2,0.16,-80.0,100.0,28.21,6.33,85.37,2.32,98.25,12,48.36,72.64,54.71,58.45,56.6,62.67,59.92,59.41,645,938,468,658,677.25,470,168.22,645,638,30,29,2026-09-19 22:18:21.483951+00:00
US-0458150,Queen Creek,Arizona,AZ,,,2025,89770,630259.09,8.19,47.89,-1.57,0.08,6.93,1571,17.5,-13.3,4824.0,12.03,620.83,16.79,4.73,98.28,12,80.57,51.38,23.58,56.11,63.26,55.97,61.73,59.27,835,412,958,509,678.5,546,224.92,835,639,3,3,2026-09-19 22:18:21.483951+00:00
US-3751940,Pinehurst,North Carolina,NC,,,2025,18670,537894.21,0.99,5.61,1.3,2.6,9.29,93,4.98,14.81,1463.0,7.34,153.5,59.9,3.82,97.78,12,84.68,48.92,19.53,55.88,64.18,55.24,62.07,59.34,860,355,1012,488,678.75,657,266.98,860,640,21,20,2026-09-19 22:18:21.483951+00:00
US-2702908,Austin,Minnesota,MN,,,2025,26689,188462.18,0.52,1.81,5.44,5.05,7.46,104,3.9,511.76,1048.0,3.25,64.92,28.34,2.33,98.87,12,65.58,62.35,33.73,56.49,59.83,59.03,60.94,59.07,799,642,709,566,679.0,233,85.79,799,641,22,19,2026-09-19 22:18:21.483951+00:00
US-5548000,Madison,Wisconsin,WI,,,2025,286233,421508.74,0.69,4.14,2.28,4.85,6.55,3383,11.82,20.31,8042.0,-0.33,497.42,10.19,2.28,100.71,12,61.84,67.02,32.01,56.2,58.92,60.22,61.19,59.13,830,719,625,548,680.5,282,105.44,830,642,60,51,2026-09-19 22:18:21.483951+00:00
US-5311160,Centralia,Washington,WA,,,2025,19375,394535.95,1.64,5.37,1.62,2.45,6.11,129,6.66,706.25,675.0,46.42,50.58,41.49,2.82,99.4,12,58.92,75.89,18.55,54.77,57.95,62.2,62.52,59.36,956,820,490,456,680.5,500,213.34,956,643,24,17,2026-09-19 22:18:21.483951+00:00
US-3465790,Sayreville,New Jersey,NJ,,,2025,46787,527270.33,0.12,3.41,3.63,3.34,4.58,8,0.17,-76.47,1131.0,3.01,88.25,0.47,2.92,102.6,12,40.48,68.82,85.67,61.7,55.76,62.85,57.75,59.51,409,1017,457,839,680.5,608,255.94,409,644,60,73,2026-09-19 22:18:21.483951+00:00
US-2941168,Lebanon,Missouri,MO,,,2025,15663,230072.28,1.06,4.36,4.17,3.72,7.17,4,0.26,-93.44,728.0,-9.11,58.17,-14.57,3.03,98.62,12,69.98,36.38,90.48,63.35,62.98,54.58,56.91,59.45,321,427,1071,904,680.75,750,314.62,321,645,11,31,2026-09-19 22:18:21.483951+00:00
US-0560410,Rogers,Arkansas,AR,,,2025,76956,381498.27,1.93,9.8,3.56,4.66,9.59,714,9.28,12.8,2639.0,2.72,233.67,48.52,3.24,97.94,12,89.79,46.78,11.98,55.29,65.22,54.46,62.66,59.41,910,289,1084,445,682.0,795,325.66,910,646,8,8,2026-09-19 22:18:21.483951+00:00
US-3942364,Lebanon,Ohio,OH,,,2025,22110,396960.06,1.1,5.96,2.87,4.28,6.8,269,12.17,103.79,726.0,15.97,53.67,52.97,2.91,98.86,12,69.33,68.83,8.3,53.9,60.03,59.9,63.0,59.21,1042,622,650,417,682.75,625,226.08,1042,647,98,59,2026-09-19 22:18:21.483951+00:00
US-3476070,Vineland,New Jersey,NJ,,,2025,62703,310688.64,0.63,3.44,2.99,6.07,9.34,77,1.23,-34.75,1550.0,-8.61,133.08,17.25,3.13,98.97,12,79.64,38.62,58.53,60.0,64.17,53.91,59.07,59.29,514,359,1126,732,682.75,767,288.18,514,648,71,74,2026-09-19 22:18:21.483951+00:00
US-0114104,Chelsea,Alabama,AL,,,2025,17716,382641.94,2.48,16.19,1.1,0.34,5.08,155,8.75,-4.91,1394.0,19.35,124.58,0.2,3.34,98.98,12,57.35,67.46,42.6,57.2,58.17,60.7,60.43,59.12,740,798,588,610,684.0,210,87.78,740,649,5,5,2026-09-19 22:18:21.483951+00:00
US-1703012,Aurora,Illinois,IL,,,2025,181505,317389.66,0.33,0.69,3.5,5.99,7.81,385,2.12,-21.11,4897.0,-6.78,328.33,5.66,2.47,100.18,12,62.96,54.1,60.85,59.33,59.99,57.77,58.76,58.96,563,629,791,753,684.0,228,92.03,563,650,82,81,2026-09-19 22:18:21.483951+00:00
US-2552490,Peabody,Massachusetts,MA,,,2025,55953,696150.75,-0.05,2.86,1.29,4.51,5.69,20,0.36,-31.03,1011.0,-8.75,33.58,11.33,1.24,102.58,12,48.09,64.85,74.02,60.44,57.01,61.2,58.22,59.22,487,900,552,805,686.0,413,171.4,487,651,21,24,2026-09-19 22:18:21.483951+00:00
US-4935190,Highland,Utah,UT,,,2025,21571,951799.72,2.24,11.16,6.34,3.13,8.37,76,3.52,-61.81,528.0,-15.52,47.08,-26.24,3.33,98.28,12,88.49,28.57,62.99,61.14,66.69,51.71,58.98,59.63,454,224,1334,742,688.5,1110,415.42,454,652,4,8,2026-09-19 22:18:21.483951+00:00
US-4013950,Chickasha,Oklahoma,OK,,,2025,17313,153674.21,2.14,8.19,6.0,4.8,7.56,142,8.2,-10.13,817.0,3.94,75.75,-13.84,3.45,96.15,12,80.22,40.97,50.22,58.99,63.95,54.14,59.56,59.16,597,369,1108,681,688.75,739,267.62,597,653,4,5,2026-09-19 22:18:21.483951+00:00
US-3710620,Carrboro,North Carolina,NC,,,2025,20962,431646.21,0.02,-1.49,-1.62,3.34,7.54,9,0.43,-70.0,564.0,16.29,53.58,98.46,3.43,99.81,12,50.77,71.56,49.65,57.77,56.84,62.04,60.02,59.17,699,919,503,653,693.5,416,149.01,699,654,14,21,2026-09-19 22:18:21.483951+00:00
US-1816804,Danville,Indiana,IN,,,2025,13415,339550.46,7.22,25.47,0.95,2.66,6.44,269,20.05,-27.1,1140.0,0.0,68.17,-11.28,2.22,97.7,12,74.2,50.48,40.71,57.53,62.06,56.13,60.18,58.97,716,483,941,634,693.5,458,165.54,716,655,20,22,2026-09-19 22:18:21.483951+00:00
US-2647800,Lincoln Park,Michigan,MI,,,2025,38529,154785.59,-0.28,-3.92,5.31,5.26,7.51,0,0.0,,1449.0,2.55,68.42,57.28,1.73,100.69,12,41.98,76.03,62.27,58.97,55.24,63.75,59.33,59.32,602,1066,407,701,694.0,659,239.41,602,656,17,17,2026-09-19 22:18:21.483951+00:00
US-1646540,Lewiston,Idaho,ID,,,2025,34717,384760.18,-0.03,1.36,2.67,2.71,8.03,239,6.88,151.58,1142.0,11.63,105.75,13.71,3.38,98.34,12,67.73,58.84,35.61,56.59,60.25,58.02,60.52,58.84,792,611,774,600,694.25,192,89.06,792,657,13,14,2026-09-19 22:18:21.483951+00:00
US-4938710,Ivins,Utah,UT,,,2025,11546,599448.99,3.81,27.17,0.91,1.23,7.27,100,8.66,-62.26,372.0,30.99,90.67,28.0,9.67,97.61,12,84.41,47.73,21.86,55.93,64.02,54.85,61.65,59.11,851,364,1047,519,695.25,683,268.69,851,658,10,9,2026-09-19 22:18:21.483951+00:00
US-4741520,Lebanon,Tennessee,TN,,,2025,53412,444143.79,5.63,37.28,1.26,0.93,7.11,924,17.3,-23.45,4132.0,3.51,416.75,22.01,3.7,98.79,12,82.55,50.6,19.44,55.59,63.5,55.51,61.86,59.11,884,398,999,503,696.0,601,251.6,884,659,14,10,2026-09-19 22:18:21.483951+00:00
US-1707133,Bolingbrook,Illinois,IL,,,2025,74803,364895.44,0.04,1.33,3.36,5.17,7.1,131,1.75,6.5,2153.0,0.09,159.92,17.44,2.76,100.03,12,59.5,60.34,53.8,58.37,58.9,59.11,59.31,58.92,656,721,704,705,696.5,65,24.34,656,660,91,82,2026-09-19 22:18:21.483951+00:00
US-3929106,Gahanna,Ohio,OH,,,2025,35986,374904.77,1.35,0.8,2.92,4.28,7.09,329,9.14,11.53,1275.0,-1.09,58.75,1.44,1.74,100.19,12,56.85,68.15,41.31,56.92,57.91,60.73,60.38,58.98,764,825,585,612,696.5,240,100.8,764,661,69,60,2026-09-19 22:18:21.483951+00:00
US-5615760,Cody,Wyoming,WY,,,2025,10377,472184.8,-0.06,2.51,-2.59,3.67,7.88,37,3.57,-32.73,490.0,13.43,82.0,7.19,6.36,98.3,12,71.53,48.89,51.57,58.62,61.74,56.08,59.35,58.95,633,506,947,700,696.5,441,160.53,633,662,1,1,2026-09-19 22:18:21.483951+00:00
US-1666340,Rathdrum,Idaho,ID,,,2025,13227,572519.89,4.86,42.39,2.21,0.65,6.84,451,34.1,84.84,1214.0,-13.04,94.42,-8.92,2.88,100.07,12,79.41,45.43,40.1,57.69,63.32,54.83,60.19,59.01,702,406,1053,631,698.0,647,232.27,702,663,10,15,2026-09-19 22:18:21.483951+00:00
US-1753481,Northbrook,Illinois,IL,,,2025,34744,674102.75,0.49,-1.18,6.73,6.12,6.71,93,2.68,-4.12,1509.0,16.17,111.67,16.22,2.82,100.95,12,42.65,80.77,48.39,57.43,54.95,64.48,60.38,59.31,722,1097,364,611,698.5,733,264.06,722,664,103,83,2026-09-19 22:18:21.483951+00:00
US-5308920,Burlington,Washington,WA,,,2025,11356,543034.2,4.24,22.91,1.87,3.21,6.28,154,13.56,0.0,239.0,-3.63,15.58,14.02,2.51,100.18,12,71.62,57.98,27.52,55.82,60.91,57.5,61.07,58.82,865,563,808,560,699.0,305,138.97,865,665,19,18,2026-09-19 22:18:21.483951+00:00
US-1842426,Lawrence,Indiana,IN,,,2025,50420,267657.13,0.32,2.2,1.38,1.99,6.94,82,1.63,-1.2,1625.0,1.12,79.75,35.94,1.79,98.8,12,61.5,62.46,42.86,57.17,58.99,59.23,60.07,58.87,742,715,698,646,700.25,96,35.03,742,666,23,23,2026-09-19 22:18:21.483951+00:00
US-1944400,Le Mars,Iowa,IA,,,2025,10760,270738.67,1.46,1.48,2.11,3.3,5.89,13,1.21,-89.68,318.0,23.74,18.92,17.01,2.4,98.57,12,44.96,74.0,58.86,58.6,55.76,63.02,59.42,59.2,635,1019,450,698,700.5,569,205.24,635,667,1,1,2026-09-19 22:18:21.483951+00:00
US-5535150,Hobart,Wisconsin,WI,,,2025,11674,471760.76,7.17,14.19,3.7,5.43,7.41,92,7.88,-75.27,270.0,3.05,28.92,21.33,4.33,98.8,12,83.2,46.36,27.8,56.46,63.84,54.63,61.08,59.0,804,376,1068,555,700.75,692,260.88,804,668,58,52,2026-09-19 22:18:21.483951+00:00
US-2509000,Brockton,Massachusetts,MA,,,2025,106134,505068.89,-0.05,0.62,0.79,4.2,6.38,48,0.45,6.67,2149.0,-1.47,112.17,23.03,1.92,101.5,12,46.88,70.02,63.1,59.04,56.26,62.04,58.92,59.06,593,967,502,746,702.0,465,176.1,593,669,24,25,2026-09-19 22:18:21.483951+00:00
US-4873710,Trophy Club,Texas,TX,,,2025,13695,701029.52,-0.4,-0.5,-3.06,0.87,7.63,29,2.12,38.1,712.0,18.86,53.25,17.9,2.85,98.03,12,56.08,65.08,50.7,57.88,57.97,60.22,59.59,58.92,690,819,624,678,702.75,195,71.57,690,670,9,7,2026-09-19 22:18:21.483951+00:00
US-3469420,South River,New Jersey,NJ,,,2025,16262,530341.37,0.12,1.25,2.3,7.12,7.6,29,1.78,70.59,326.0,-5.78,30.92,-10.82,3.83,102.57,12,64.17,48.51,70.94,60.38,60.48,56.57,57.8,58.81,492,590,893,837,703.0,401,166.84,492,671,68,75,2026-09-19 22:18:21.483951+00:00
US-5556375,New Berlin,Wisconsin,WI,,,2025,39953,443534.08,-0.54,-1.22,3.97,5.23,6.33,33,0.83,3.13,1190.0,2.32,50.5,11.6,1.59,102.17,12,37.57,78.59,67.08,59.3,54.3,64.56,58.98,59.29,567,1152,354,740,703.25,798,292.94,567,672,50,53,2026-09-19 22:18:21.483951+00:00
US-1768003,Schaumburg,Illinois,IL,,,2025,77249,350251.83,0.17,-1.52,5.16,6.18,6.35,42,0.54,-62.83,2899.0,11.2,174.67,17.55,2.22,99.96,12,36.49,80.27,66.1,59.21,54.06,65.01,59.15,59.36,577,1183,330,724,703.5,853,310.58,577,673,83,84,2026-09-19 22:18:21.483951+00:00
US-1751089,Mount Prospect,Illinois,IL,,,2025,55395,433654.27,-0.17,-2.3,6.32,6.49,6.67,1,0.02,-66.67,1677.0,1.76,102.0,5.06,2.24,100.63,12,37.66,70.77,86.99,61.58,54.99,63.27,57.49,59.33,419,1092,437,867,703.75,673,287.07,419,674,70,85,2026-09-19 22:18:21.483951+00:00
US-2555745,Quincy,Massachusetts,MA,,,2025,103173,676373.2,0.51,1.66,0.62,3.47,4.52,132,1.28,-57.56,2278.0,11.89,113.25,17.46,1.88,100.67,12,34.18,86.39,57.77,58.35,53.38,66.43,60.03,59.55,658,1241,269,649,704.25,972,347.4,658,675,26,26,2026-09-19 22:18:21.483951+00:00
US-2749300,Owatonna,Minnesota,MN,,,2025,26633,297149.71,-0.02,0.83,3.28,4.37,6.71,15,0.56,7.14,985.0,4.12,61.42,39.58,2.28,99.49,12,52.25,68.43,52.19,57.9,57.1,61.14,59.53,58.92,688,894,559,684,706.25,335,120.17,688,676,20,20,2026-09-19 22:18:21.483951+00:00
US-0830780,Glenwood Springs,Colorado,CO,,,2025,10395,854277.66,-0.27,3.9,3.35,5.65,9.93,24,2.31,-58.62,335.0,9.48,38.92,103.93,4.52,97.75,12,80.77,47.08,31.45,56.65,63.27,54.85,60.68,58.86,786,411,1049,587,708.25,638,237.28,786,677,3,3,2026-09-19 22:18:21.483951+00:00
US-2680700,Troy,Michigan,MI,,,2025,88733,454903.23,0.58,1.85,2.96,5.09,6.53,116,1.31,-51.87,2605.0,-2.29,139.17,20.66,1.93,100.05,12,54.75,64.7,54.95,58.28,57.76,60.25,59.25,58.89,665,837,622,712,709.0,215,80.46,665,678,23,18,2026-09-19 22:18:21.483951+00:00
US-2659440,Novi,Michigan,MI,,,2025,67319,465972.03,0.59,1.8,3.23,3.94,6.03,78,1.16,-37.1,2074.0,3.24,97.25,25.35,1.73,99.68,12,47.95,72.67,53.02,57.87,56.13,62.31,59.58,58.97,692,981,485,680,709.5,496,176.98,692,679,24,19,2026-09-19 22:18:21.483951+00:00
US-2935648,Jackson,Missouri,MO,,,2025,16033,267586.26,0.91,3.79,4.11,3.9,6.25,54,3.37,58.82,678.0,12.07,42.33,20.67,2.32,98.17,12,56.9,67.68,41.33,56.78,57.8,60.5,60.2,58.82,772,833,605,629,709.75,228,95.6,772,680,34,32,2026-09-19 22:18:21.483951+00:00
US-3676540,Utica,New York,NY,,,2025,62978,204476.52,-0.49,-3.34,8.41,7.47,9.2,0,0.0,,1309.0,11.69,108.92,20.13,3.05,97.94,12,51.57,58.96,78.05,60.78,57.76,59.61,57.54,58.92,471,839,670,862,710.5,391,156.9,471,681,27,27,2026-09-19 22:18:21.483951+00:00
US-1702154,Arlington Heights,Illinois,IL,,,2025,76216,467123.99,0.76,-1.55,6.13,6.51,6.85,43,0.56,-86.6,2858.0,-1.28,158.17,-7.32,2.07,100.3,12,43.05,66.27,82.48,61.03,55.93,61.73,57.44,59.03,461,1000,512,870,710.75,539,229.62,461,682,74,86,2026-09-19 22:18:21.483951+00:00
US-1050670,Newark,Delaware,DE,,,2025,30359,363429.9,-0.21,-0.82,3.48,4.24,6.12,2,0.07,-50.0,652.0,13.99,34.67,30.82,2.11,99.43,12,36.61,79.98,65.86,59.1,54.01,64.85,59.05,59.25,589,1185,339,733,711.5,846,307.58,589,683,2,3,2026-09-19 22:18:21.483951+00:00
US-3922694,Dublin,Ohio,OH,,,2025,49094,563009.87,-0.33,-0.49,2.74,4.43,7.4,100,2.04,-1.96,1746.0,7.58,122.75,39.36,2.58,99.77,12,53.99,71.98,38.07,56.31,57.0,61.49,60.49,58.82,815,902,533,602,713.0,369,150.7,815,684,76,61,2026-09-19 22:18:21.483951+00:00
US-2706616,Bloomington,Minnesota,MN,,,2025,89034,363169.44,0.72,-0.9,2.72,1.99,3.68,5,0.06,-98.54,3034.0,13.97,117.25,1.52,1.43,100.73,12,18.76,91.19,88.14,61.46,50.9,69.01,58.29,59.91,428,1455,173,798,713.5,1282,482.34,428,685,9,21,2026-09-19 22:18:21.483951+00:00
US-2903160,Ballwin,Missouri,MO,,,2025,30901,410237.73,-0.29,-2.4,2.32,4.11,5.95,0,0.0,-100.0,1686.0,11.8,48.83,50.26,1.05,101.22,12,28.14,90.59,63.22,58.77,52.14,67.75,59.75,59.6,615,1361,215,666,714.25,1146,412.22,615,686,30,33,2026-09-19 22:18:21.483951+00:00
US-3933838,Harrison,Ohio,OH,,,2025,13795,315480.07,1.46,9.23,3.91,3.95,6.24,124,8.99,49.4,608.0,35.41,51.67,33.62,3.21,98.72,12,65.52,67.72,18.17,54.46,59.08,59.63,61.78,58.74,985,704,668,505,715.5,480,172.72,985,687,92,62,2026-09-19 22:18:21.483951+00:00
US-3986772,Xenia,Ohio,OH,,,2025,26425,253014.42,1.62,3.75,4.77,5.06,6.72,129,4.88,-49.81,1255.0,4.5,68.08,13.0,2.04,97.91,12,63.1,60.64,41.67,56.88,59.15,58.53,59.85,58.6,766,701,742,661,717.5,105,40.05,766,688,70,63,2026-09-19 22:18:21.483951+00:00
US-4009050,Broken Arrow,Oklahoma,OK,,,2025,124991,286459.53,1.8,9.72,2.09,2.23,6.47,1063,8.5,6.94,5718.0,8.27,469.17,21.15,3.1,98.66,12,69.17,60.09,26.84,55.41,60.1,57.82,60.85,58.55,896,617,787,570,717.5,326,130.91,896,689,7,6,2026-09-19 22:18:21.483951+00:00
US-1378324,Union City,Georgia,GA,,,2025,29910,237351.98,6.1,10.4,-6.5,-2.87,7.11,612,20.46,-33.55,1309.0,7.12,162.83,1.82,4.73,98.46,12,77.83,48.02,35.49,56.81,62.54,55.08,60.18,58.65,769,453,1029,633,721.0,576,210.2,769,690,11,10,2026-09-19 22:18:21.483951+00:00
US-1664090,Pocatello,Idaho,ID,,,2025,58771,340866.47,0.29,3.36,0.19,2.37,7.98,301,5.12,137.01,2120.0,8.5,192.0,10.66,3.34,96.41,12,74.68,48.29,42.85,57.49,61.99,55.39,59.62,58.62,718,486,1006,677,721.75,520,186.01,718,691,11,16,2026-09-19 22:18:21.483951+00:00
US-4874144,Tyler,Texas,TX,,,2025,113723,251877.07,1.04,7.1,-0.86,1.66,6.4,270,2.37,-22.19,3652.0,6.91,531.83,15.3,5.44,99.7,12,65.52,54.35,50.94,57.97,59.98,57.19,59.04,58.54,683,631,843,734,722.75,212,78.4,683,692,7,8,2026-09-19 22:18:21.483951+00:00
US-3460090,Pompton Lakes,New Jersey,NJ,,,2025,11246,543593.04,0.0,1.38,3.07,7.04,7.75,40,3.56,-24.53,353.0,-12.62,22.75,11.43,2.38,103.62,12,65.99,54.95,48.04,57.64,59.98,57.22,59.23,58.52,706,630,840,717,723.25,210,75.27,706,693,83,76,2026-09-19 22:18:21.483951+00:00
US-4908460,Brigham City,Utah,UT,,,2025,20633,407839.78,1.72,4.82,0.95,1.68,6.47,143,6.93,4.38,821.0,10.35,72.17,21.97,3.27,99.44,12,62.41,66.39,28.81,55.4,58.56,59.56,60.84,58.59,898,751,673,573,723.75,325,118.75,898,694,13,10,2026-09-19 22:18:21.483951+00:00
US-1842624,Lebanon,Indiana,IN,,,2025,17913,297657.23,1.7,6.86,5.22,4.62,7.88,49,2.74,-68.39,726.0,-3.97,42.25,57.94,2.12,98.02,12,81.12,47.15,29.17,56.24,63.14,54.65,60.64,58.67,822,420,1065,592,724.75,645,242.76,822,695,31,24,2026-09-19 22:18:21.483951+00:00
US-3117670,Fremont,Nebraska,NE,,,2025,28350,253556.89,0.4,4.57,5.9,4.57,7.44,61,2.15,-8.96,883.0,-4.64,51.0,3.2,2.22,97.33,12,73.36,42.06,62.28,59.63,62.3,54.48,58.16,58.64,542,470,1080,814,726.5,610,241.07,542,696,3,3,2026-09-19 22:18:21.483951+00:00
US-4954990,North Logan,Utah,UT,,,2025,11608,541751.26,-0.53,5.58,5.6,1.55,7.3,17,1.46,-39.29,251.0,3.29,31.75,11.08,5.22,98.52,12,74.37,41.4,61.28,59.56,62.52,54.28,58.23,58.65,546,457,1099,804,726.5,642,249.99,546,697,6,11,2026-09-19 22:18:21.483951+00:00
US-0616224,Corcoran,California,CA,,,2025,22358,268395.24,2.0,-1.63,1.85,4.15,7.4,59,2.64,742.86,368.0,65.02,31.25,-17.4,3.26,98.47,12,48.78,65.43,67.53,59.3,56.59,60.75,58.15,58.7,569,940,584,815,727.0,371,156.94,569,698,22,30,2026-09-19 22:18:21.483951+00:00
US-3736080,Knightdale,North Carolina,NC,,,2025,23144,368565.73,6.15,18.68,-3.49,-1.43,6.36,527,22.77,-14.59,1663.0,35.76,165.58,57.95,3.66,98.99,12,71.76,66.35,5.16,53.21,60.14,58.79,62.66,58.7,1125,614,728,444,727.75,681,250.63,1125,699,29,22,2026-09-19 22:18:21.483951+00:00
US-1851876,Muncie,Indiana,IN,,,2025,65466,152857.36,0.29,0.55,2.97,5.93,8.7,37,0.57,-64.08,2207.0,3.37,155.75,18.89,2.59,95.95,12,67.25,47.08,64.78,59.57,60.83,55.79,57.93,58.53,545,567,977,827,729.0,432,181.11,545,700,16,25,2026-09-19 22:18:21.483951+00:00
US-1352192,Monroe,Georgia,GA,,,2025,16507,375632.18,0.82,9.83,1.21,2.48,8.59,78,4.73,225.0,637.0,10.59,106.42,33.86,6.19,96.9,12,88.28,40.48,27.64,56.39,64.84,52.89,60.7,58.71,813,304,1221,584,730.5,917,335.69,813,701,15,11,2026-09-19 22:18:21.483951+00:00
US-4501360,Anderson,South Carolina,SC,,,2025,31323,271640.27,0.8,6.16,0.98,4.55,8.76,274,8.75,65.06,1439.0,18.34,194.75,59.96,4.93,97.62,12,84.97,50.31,11.25,54.41,63.52,54.85,62.0,58.69,989,397,1048,493,731.75,651,289.5,989,702,18,14,2026-09-19 22:18:21.483951+00:00
US-5066175,South Burlington,Vermont,VT,,,2025,21394,486483.6,-0.85,5.69,-0.08,2.38,6.37,87,4.07,31.82,921.0,-2.02,53.92,32.58,2.18,100.48,12,62.98,64.8,30.75,55.56,58.69,59.14,60.57,58.49,888,744,703,598,733.25,290,104.01,888,703,1,1,2026-09-19 22:18:21.483951+00:00
US-1676870,Star,Idaho,ID,,,2025,20874,589640.48,14.82,81.7,1.68,-0.55,5.77,881,42.21,-18.27,3505.0,11.27,410.0,3.99,4.32,99.37,12,65.87,60.14,34.2,55.95,59.4,57.97,60.13,58.36,850,669,778,638,733.75,212,84.9,850,704,16,17,2026-09-19 22:18:21.483951+00:00
US-2730644,Hutchinson,Minnesota,MN,,,2025,14655,297823.79,-0.49,0.38,3.84,4.75,7.08,104,7.1,395.24,599.0,5.09,30.58,13.27,1.93,99.34,12,54.54,71.91,35.4,55.84,56.88,61.22,60.44,58.6,864,913,550,609,734.0,363,156.86,864,705,26,22,2026-09-19 22:18:21.483951+00:00
US-3972928,Solon,Ohio,OH,,,2025,23679,457224.62,-0.21,-2.15,5.68,5.22,6.77,26,1.1,116.67,759.0,4.69,35.33,15.22,1.79,100.29,12,39.6,77.89,61.23,58.41,54.33,63.91,59.0,58.91,651,1151,400,738,735.0,751,270.35,651,706,58,64,2026-09-19 22:18:21.483951+00:00
US-5584425,Waupun,Wisconsin,WI,,,2025,11150,264396.71,-0.24,-3.66,6.98,7.53,8.04,60,5.38,5900.0,313.0,18.56,13.92,15.97,1.69,98.78,12,46.47,79.86,37.46,55.9,55.14,63.48,60.59,58.78,854,1077,420,595,736.5,657,249.97,854,707,63,54,2026-09-19 22:18:21.483951+00:00
US-4269000,Scranton,Pennsylvania,PA,,,2025,75514,202766.13,-0.22,-0.86,4.78,8.2,8.88,2,0.03,0.0,2306.0,0.26,162.92,46.33,2.63,98.91,12,61.38,54.48,60.44,58.73,59.17,57.44,58.18,58.38,618,698,819,812,736.75,201,83.71,618,708,28,26,2026-09-19 22:18:21.483951+00:00
US-2621000,Dearborn,Michigan,MI,,,2025,105611,245106.55,-0.38,-3.6,5.98,5.83,7.93,22,0.21,-15.38,2874.0,1.77,128.75,26.43,1.64,99.48,12,45.89,69.35,64.58,58.77,55.73,61.6,58.32,58.6,614,1023,524,793,738.5,499,190.67,614,709,19,20,2026-09-19 22:18:21.483951+00:00
US-1722697,Edwardsville,Illinois,IL,,,2025,26463,322258.22,-0.15,-1.33,3.94,3.68,5.62,23,0.87,-4.17,1013.0,25.53,55.5,4.39,2.02,99.63,12,28.64,85.26,72.51,59.42,52.21,66.36,58.51,59.12,555,1357,272,772,739.0,1085,398.42,555,710,80,87,2026-09-19 22:18:21.483951+00:00
US-4761960,Red Bank,Tennessee,TN,,,2025,12405,309448.26,2.44,4.02,-2.28,1.75,6.23,34,2.74,3.03,602.0,9.65,47.25,4.23,2.97,98.32,12,57.01,60.15,57.96,58.35,58.09,58.88,58.52,58.46,660,805,724,770,739.75,145,54.27,660,711,6,11,2026-09-19 22:18:21.483951+00:00
US-3679444,Westbury,New York,NY,,,2025,15981,757214.71,0.31,1.09,3.72,5.44,6.48,0,0.0,-100.0,311.0,-4.89,20.5,6.96,2.52,99.91,12,50.69,54.56,89.0,61.62,57.6,58.56,56.26,58.51,417,855,739,954,741.25,537,202.08,417,712,24,28,2026-09-19 22:18:21.483951+00:00
US-2713114,Coon Rapids,Minnesota,MN,,,2025,64193,329755.35,0.32,0.93,3.18,2.28,4.58,42,0.65,55.56,2262.0,3.62,80.58,1.79,1.33,100.73,12,31.14,80.28,77.36,59.89,52.81,65.1,57.87,58.92,523,1299,322,829,743.25,977,368.16,523,713,13,23,2026-09-19 22:18:21.483951+00:00
US-3933012,Hamilton,Ohio,OH,,,2025,64644,301112.24,0.79,1.89,3.73,4.93,7.13,69,1.07,4.55,2076.0,-3.93,126.08,1.14,2.22,98.38,12,62.41,48.42,72.46,60.02,59.72,56.22,57.12,58.27,512,648,932,892,746.0,420,173.4,512,714,45,65,2026-09-19 22:18:21.483951+00:00
US-5170000,Salem,Virginia,VA,,,2025,25816,305067.17,0.31,1.65,3.24,4.78,7.02,17,0.66,-93.66,900.0,-1.42,54.42,20.04,2.2,98.69,12,60.07,54.48,62.9,58.82,58.82,57.42,57.84,58.22,609,728,821,833,747.75,224,89.83,609,715,7,6,2026-09-19 22:18:21.483951+00:00
US-3465280,Rutherford,New Jersey,NJ,,,2025,19132,729245.64,0.12,1.84,5.03,6.12,5.57,2,0.1,-97.06,425.0,10.68,40.92,32.35,3.64,102.36,12,42.99,72.54,63.97,58.58,55.01,62.39,58.39,58.59,637,1089,481,784,747.75,608,224.27,637,716,80,77,2026-09-19 22:18:21.483951+00:00
